station_id,station_name,region,n_rows,pm25_mean,loso_r2,building_count_3km,building_area_3km,ACAG_annual_mean,mean_AOT,median_AOT,AOT_valid_frac,mean_AOD_physics,mean_AOD_PBLH_ratio,mean_PBLH,mean_WS,mean_VC,mean_Temp,mean_Humidity,mean_Pressure,rain_freq,AOT_std,AOT_iqr,AOT_p95,diurnal_pm25_range,seasonal_pm25_amp,mean_PM25_nn_idw,std_PM25_nn_idw,iqr_PM25_nn_idw,nn1_km,nn1_corr,nbr_seasonal_amp,nbr_diurnal_range,elevation_m,latitude,longitude,slope_deg,mean_AOT_inner_mean,mean_AOT_outer_mean,mean_AOT_spatial_std,mean_AOT_local_vs_regional,mean_AOT_grad_mag,mean_RF_mean,mean_RF_std,mean_RF_center,mean_RF_inner_mean,mean_RF_outer_mean,mean_RF_grad_mag,mean_RF_local_vs_regional,mean_SSA_mean,mean_SSA_std,mean_SSA_center,mean_SSA_inner_mean,mean_SSA_outer_mean,mean_SSA_grad_mag,mean_SSA_local_vs_regional,mean_AOT_fine
29196010501691076420299004774,Bắc Ninh TT Quan trắc - phường Suối Hoa - TP Bắc Ninh (KK),North,12513,23.44,-0.2515,54599,4353899.8,35.48,0.6708,0.5714,0.0779,0.000811,0.001516,441.6,9.17,4713.0,26.81,64.86,1011.8,0.1471,0.5016,0.7256,1.4561,9.44,24.74,38.24,24.83,27.75,18.3,0.7907,1.8304,35.19,8.9,21.1873,106.074,2.795,0.7238495465116204,0.756305289281466,0.1925311290397822,0.011177144290336,0.0810239665242615,0.5123894233928321,0.059461022986516454,0.5353239317902436,0.5189067801949914,0.5144631611581213,0.02318546490122189,-0.0007682230739186127,2128.4952252746584,175.1467324291381,3125.901108956168,2367.5404512054624,2184.4625596295023,46.15112031496773,-15.325767910619685,0.34940575646387473
29196021237696127337075448678,Bắc Ninh UBND xã Cao Đức - Gia Bình (KK),North,17547,25.4,-0.186,16908,1181701.2,34.21,0.6448,0.4856,0.0992,0.000372,0.001155,458.8,9.99,5186.0,26.08,84.83,1009.4,0.148,0.6113,0.6582,1.7987,8.9,27.32,29.05,17.88,18.46,17.1,0.6573,1.4198,29.32,3.1,21.0832,106.281,0.267,0.7736418882178542,0.7752798822801734,0.2035641984888054,0.034032811691949,0.0859628991501845,0.5110083681407757,0.05514078380190568,0.5385696149823089,0.5127942594301264,0.513965218541819,0.02282374531104932,-0.0020977275561684843,19.96215163345314,1.8337740249066699,41.770242486456226,23.8354928036819,20.73048922794596,0.44210571909224144,0.34742101804895686,0.32471384229695144
29203727697074312726675247132,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North,21093,15.48,-0.1226,22818,1382331.5,24.35,0.6556,0.5189,0.0986,0.000559,0.001414,443.7,10.13,5143.0,24.91,80.75,1010.4,0.1517,0.5878,0.697,1.7014,3.63,14.51,28.63,25.78,20.85,18.0,0.1163,2.3928,29.13,3.3,20.4616,106.517,1.31,0.7617238970086376,0.0380683617548654,0.0532845927854419,0.5620447139756439,0.1672444571759989,0.03873149500704922,0.034321648100718395,0.5196921977966829,0.49747146424574173,0.029385056799856913,0.10391294480936258,0.32123588425123284,118.48394926231992,10.97037582201819,988.697288032982,609.2507513557796,119.36490138547232,13.680142118985053,-9.670859127623764,0.3081368646472884
29518839738601389925132404147,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North,17297,6.96,-0.6991,56913,3580331.0,21.01,0.5504,0.376,0.0748,0.000547,0.001349,377.6,9.72,4358.0,24.84,77.92,1004.4,0.1359,0.5151,0.728,1.4859,2.51,8.73,9.31,7.01,7.35,7.3,0.6061,1.1513,9.62,16.1,21.0093,107.274,3.015,0.0343144593719955,0.0287475715323725,0.0235827406252795,0.0060986993640373,0.1260856919725117,0.030541426629191487,0.024074252558949464,0.5498425021705791,0.033133585876807294,0.02654630404423431,0.11140205375434656,0.007423662610297706,562.225460044026,46.274105511297805,3038.5004943504982,565.7218638181018,559.7774697030794,51.34827573967593,5.944394115022356,0.30916730383505187
29518852005686198968139908531,Quảng Ninh Gần KCN Cái Lân (KK),North,14579,7.62,-0.0728,23554,2486442.2,21.72,0.7227,0.5819,0.0388,0.000572,0.001514,431.8,9.54,4741.0,23.98,77.09,1008.7,0.1401,0.6469,0.7171,1.9416,3.8,6.08,8.19,6.1,6.29,9.5,0.1233,1.382,8.26,5.5,20.9725,107.044,0.479,0.0198255109746187,0.0156052899963158,0.0285699769185864,0.0042202209783028,0.1500154928303808,0.03298445172589944,0.02793028664736003,0.5414944506910953,0.03378060496169874,0.02995713272196982,0.11485885929889064,0.004091016694675071,583.1683939520477,47.74109075109633,3529.148149718772,584.3075438242571,582.4834263838876,69.03396902241074,1.8241174403695335,0.42236250904052136
29518872592252585279589451187,Quảng Ninh Km11 - Minh Thành (KK),North,16394,9.49,0.3115,12238,1082759.0,24.8,0.6456,0.4006,0.0523,0.000626,0.001469,434.6,9.73,4912.0,24.63,77.18,1008.7,0.1039,0.6489,0.8124,1.9186,3.01,18.53,10.57,7.19,8.16,10.4,0.3848,1.5238,9.72,12.9,21.0062,106.859,2.052,0.7070558415802277,0.0725613184898935,0.3194479807213535,0.2941291655191697,0.100108080099516,0.06630878942198243,0.19242687605516767,0.543260322074191,0.5235948731296918,0.06170845565096319,0.0630956072392613,0.1427959253315579,599.4156805658107,178.67387631670715,3390.4278693169704,2392.03301773012,599.4600963830088,59.21977307631306,-0.3907808135489588,0.3181158246863131
29518885338952740244749551027,Quảng Ninh Nhuệ Hổ - Đông Triều (KK),North,15122,9.24,-0.6345,25781,1974921.7,28.52,0.6115,0.4728,0.0743,0.000469,0.001159,444.5,9.64,4783.0,24.83,79.35,1008.7,0.1135,0.5408,0.6376,1.5868,2.17,15.12,19.01,11.27,12.77,21.9,0.1169,1.5964,17.3,6.6,21.07,106.556,1.086,0.7039947658110969,0.7395756869834251,0.1775744974277812,0.0050964121708841,0.0863947628482516,0.51985073846361,0.05715088698851032,0.5388223400890286,0.52500608857537,0.5225186376305845,0.023773134695322166,-0.003695524734141825,2008.7089325943384,179.94336912974444,2941.8291238206207,2276.9571869014603,2070.549351168446,54.22722430733374,8.194768034350052,0.3246058464239881
29544533341424688633522251105,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central,17840,10.92,-0.0273,14979,1461964.1,18.77,0.3714,0.2796,0.0872,0.000295,0.00079,549.2,12.54,7842.0,23.11,79.14,927.8,0.1146,0.3314,0.3905,1.0393,6.4,16.24,14.9,10.02,12.11,130.5,0.143,1.4105,16.84,750.1,14.0177,108.035,2.825,0.4339982179387647,0.4401638125084082,0.1060799127669818,0.0112667100729423,0.0432513106820947,0.47979393240469803,0.07227233901929406,0.509059402221451,0.48247368682552294,0.48394945891826185,0.02774184210397248,-0.0076508312725713686,10.300900408818672,1.0654111822551542,29.574795427597127,12.293785001259005,10.964216272469164,0.39508500967241944,-0.18306021222388305,0.1783308911619179
29996239538320865599553202177,Tây Ninh Thị xã Trảng Bàng (KK),South,21029,10.92,-0.4196,35505,2976087.5,24.72,0.612,0.5198,0.1382,0.000452,0.00125,512.2,7.91,4497.0,28.03,75.44,1008.6,0.158,0.4268,0.6905,1.3189,8.46,12.83,17.21,11.68,15.75,33.2,0.3858,2.0513,16.18,8.7,11.0303,106.356,1.806,0.718349432331145,0.7202502527536553,0.1798788935682459,0.0171676956195275,0.0760469045714089,0.4817156541250738,0.07072174648696017,0.5039042654866865,0.4856976834273328,0.4829266932059865,0.030404769233114498,-0.001950706605563015,1539.8869549471622,306.4449843292552,2580.7740789555473,1724.8911216703718,1574.0660790522534,76.62934534304588,15.963221109326668,0.304901178642637
30991938797551443885460120607,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South,12613,6.71,-0.5035,50762,4070722.4,21.5,0.4934,0.3754,0.1145,0.000328,0.00086,548.7,10.63,6926.0,28.64,78.65,1009.2,0.1612,0.4254,0.5358,1.3044,11.84,10.79,11.79,6.46,8.44,57.2,0.0633,1.9694,7.32,4.3,9.6136,105.968,1.703,0.6069728315566482,0.6418869569264753,0.1979602533751382,0.0018671890683688,0.0942607679939587,0.4427356950504987,0.07143462843586959,0.4558390713848885,0.4456578809668719,0.44300855340036427,0.03290657824278841,-0.001622667960711578,567.2076543106156,218.57402494171356,1263.3565331200195,770.9231060456484,558.4385967385451,44.02232153476077,111.0261977473127,0.22242100697194997
