stationId,tier,region,n,obs_mean,pred_mean,r,r2,bias,rmse,bias_pct
31390928700890512538630765099,t1,Central,5769,15.4603222077772,14.498967551755252,0.05302104054060082,-0.30881036908391235,-0.9613546560219479,19.35401209076572,-6.218205824574248
31390932574706768021562473002,t3,South,5852,20.76316496354523,30.921486185864886,0.17617005097355398,-5.098879685399488,10.158321222319657,31.079097075533177,48.92472433829358
31390939012620449761949792810,t3,Central,4847,15.366937858469155,14.870037889637995,-0.0271739786874615,-1.5186009309811044,-0.49689996883116017,13.1890692028882,-3.2335652906756858
31390944251495766704153049642,t1,Central,5794,19.14455482107928,27.810284373675454,0.2124679326491933,-3.4662596900790046,8.665729552596176,23.68025330518176,45.26472218123714
31390951371938979254287350314,t1,Central,5909,24.74099172448807,28.776577825250914,0.19952668359346667,-0.8283853219046935,4.0355861007628455,26.696645211578655,16.311335235476896
31390957404024291365397346858,t1,North,5904,36.13697962962963,88.79375342786474,0.4196119322379553,-5.662348007961207,52.656773798235115,85.07142704976816,145.71437441069506
31390965631272148257054013994,t3,South,5923,14.568936974506162,17.520822864840326,0.13122574659443254,-3.337058683551409,2.9518858903341645,16.433909404883867,20.261504978020014
31570631866920915749872483233,t3,Central,3414,11.595727440929505,17.069390778801353,0.2754122942217706,-0.6787033644227938,5.473663337871848,16.115441658489154,47.20413933283243
31616865099255512061948816121,t3,Unknown,3488,3.888465854357798,29.99475041544492,-0.028688863156010387,-60.64482775707869,26.106284561087122,34.79448607935848,671.3774927926871
31651502905690497791503780869,t2,North,4210,53.894944073634214,107.32896445845198,0.47443993166258014,-3.3043240528733664,53.434020384817764,88.08579684139274,99.14477378771058
