stationId,start,end,hours,value_rounded,raw_min,raw_max,station,region
30991938797551443885460120607,2023-11-13 11:00:00,2023-11-13 20:00:00,10,0.0,0.0017,0.01,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-08 11:00:00,2023-12-08 20:00:00,10,0.0,0.0008,0.0117,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-12 12:00:00,2023-12-12 21:00:00,10,0.0,0.0008,0.0192,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-27 12:00:00,2023-12-27 21:00:00,10,0.0,0.0017,0.015,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-28 12:00:00,2023-12-28 21:00:00,10,0.0,0.0008,0.0158,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-31 12:00:00,2023-12-31 21:00:00,10,0.0,0.0008,0.0125,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2024-01-01 12:00:00,2024-01-01 21:00:00,10,0.0,0.0033,0.0158,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2024-01-09 11:00:00,2024-01-09 20:00:00,10,0.0,0.0025,0.0175,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2025-04-21 08:00:00,2025-04-21 17:00:00,10,7.2,7.22,7.22,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29203727697074312726675247132,2023-04-12 13:00:00,2023-04-12 22:00:00,10,0.3,0.2642,0.3375,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2023-05-01 12:00:00,2023-05-01 21:00:00,10,0.4,0.3542,0.4292,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-02-18 20:00:00,2024-02-19 05:00:00,10,0.1,0.1008,0.1483,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29098314940209976158571475636,2023-02-01 23:00:00,2023-02-02 08:00:00,10,5.9,5.8533,5.9492,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-04-01 13:00:00,2023-04-01 22:00:00,10,5.9,5.8558,5.9442,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-04-07 19:00:00,2023-04-08 04:00:00,10,5.8,5.7592,5.8408,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-08-20 21:00:00,2023-08-21 06:00:00,10,5.9,5.8617,5.9358,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-02-08 14:00:00,2024-02-08 23:00:00,10,5.9,5.8508,5.9425,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-04-20 22:00:00,2024-04-21 07:00:00,10,10.1,10.0892,10.1442,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-04-26 19:00:00,2024-04-27 04:00:00,10,10.2,10.15,10.2375,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-04-27 20:00:00,2024-04-28 05:00:00,10,10.1,10.0775,10.1417,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-05-24 09:00:00,2024-05-24 18:00:00,10,10.2,10.1633,10.25,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-06-03 14:00:00,2024-06-03 23:00:00,10,10.2,10.1508,10.2358,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-10-21 03:00:00,2024-10-21 12:00:00,10,10.1,10.055,10.1125,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098319146067624969113973428,2023-02-17 12:00:00,2023-02-17 21:00:00,10,1.2,1.21,1.2109,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",South
29544533341424688633522251105,2024-03-22 12:00:00,2024-03-22 20:00:00,9,0.1,0.0667,0.1144,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-25 00:00:00,2024-03-25 08:00:00,9,0.1,0.1002,0.137,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-31 06:00:00,2024-03-31 14:00:00,9,0.2,0.1529,0.2363,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-04-01 08:00:00,2024-04-01 16:00:00,9,0.2,0.2121,0.2485,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-05-10 06:00:00,2024-05-10 14:00:00,9,0.0,0.0109,0.0347,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518872592252585279589451187,2023-09-14 09:00:00,2023-09-14 17:00:00,9,0.2,0.1829,0.2289,Quảng Ninh Km11 - Minh Thành (KK),North
29518872592252585279589451187,2024-03-10 22:00:00,2024-03-11 06:00:00,9,0.9,0.8589,0.9469,Quảng Ninh Km11 - Minh Thành (KK),North
29518872592252585279589451187,2024-04-20 14:00:00,2024-04-20 22:00:00,9,2.8,2.8049,2.8438,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-10-23 00:00:00,2024-10-23 08:00:00,9,1.1,1.1106,1.1443,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-14 10:00:00,2024-11-14 18:00:00,9,0.0,0.0363,0.0365,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28599103930259709512833128161,2025-05-03 07:00:00,2025-05-03 15:00:00,9,0.2,0.1875,0.2425,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-17 20:00:00,2025-05-18 04:00:00,9,0.2,0.1575,0.2367,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-19 23:00:00,2025-05-20 07:00:00,9,0.3,0.2733,0.3258,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
29518839738601389925132404147,2023-02-06 02:00:00,2023-02-06 10:00:00,9,0.0,0.0103,0.0106,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2023-02-06 21:00:00,2023-02-07 05:00:00,9,0.0,0.0105,0.0108,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-18 13:00:00,2024-12-18 21:00:00,9,6.2,6.1586,6.1687,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-25 13:00:00,2024-12-25 21:00:00,9,6.2,6.1658,6.1688,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2025-01-02 10:00:00,2025-01-02 18:00:00,9,6.2,6.1607,6.172,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
30991938797551443885460120607,2023-04-18 00:00:00,2023-04-18 08:00:00,9,0.3,0.3,0.3392,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-05-22 14:00:00,2023-05-22 22:00:00,9,0.0,0.005,0.0467,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-03 16:00:00,2023-06-04 00:00:00,9,0.0,0.0008,0.025,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-17 08:00:00,2023-06-17 16:00:00,9,0.0,0.0008,0.0392,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-22 23:00:00,2023-06-23 07:00:00,9,0.0,0.0058,0.0208,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-24 22:00:00,2023-06-25 06:00:00,9,0.0,0.0058,0.0192,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-01 14:00:00,2023-07-01 22:00:00,9,0.0,0.0033,0.0442,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-25 11:00:00,2023-08-25 19:00:00,9,0.0,0.01,0.0458,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-10-21 11:00:00,2023-10-21 19:00:00,9,0.0,0.0008,0.015,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-28 11:00:00,2023-11-28 19:00:00,9,0.0,0.0008,0.0217,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-30 12:00:00,2023-11-30 20:00:00,9,0.0,0.0017,0.0375,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-09 12:00:00,2023-12-09 20:00:00,9,0.0,0.0042,0.0183,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-10 12:00:00,2023-12-10 20:00:00,9,0.0,0.0008,0.0083,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-25 12:00:00,2023-12-25 20:00:00,9,0.0,0.0008,0.0092,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29203727697074312726675247132,2023-05-02 22:00:00,2023-05-03 06:00:00,9,0.2,0.15,0.2367,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-05 20:00:00,2024-01-06 04:00:00,9,0.3,0.2692,0.3425,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-02-11 21:00:00,2024-02-12 05:00:00,9,0.7,0.6817,0.7483,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29098314940209976158571475636,2023-01-07 23:00:00,2023-01-08 07:00:00,9,5.8,5.7533,5.8308,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-03-11 04:00:00,2023-03-11 12:00:00,9,6.2,6.1608,6.2375,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-03-21 23:00:00,2023-03-22 07:00:00,9,5.9,5.8792,5.9267,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-03-24 17:00:00,2023-03-25 01:00:00,9,5.8,5.79,5.8292,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-04-03 23:00:00,2023-04-04 07:00:00,9,5.8,5.7531,5.83,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-05-01 23:00:00,2023-05-02 07:00:00,9,6.2,6.1808,6.2467,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-05-06 07:00:00,2023-05-06 15:00:00,9,5.9,5.9045,5.9418,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-06-22 01:00:00,2023-06-22 09:00:00,9,5.9,5.8567,5.9292,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-07-12 21:00:00,2023-07-13 05:00:00,9,5.8,5.7617,5.8292,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-07-18 12:00:00,2023-07-18 20:00:00,9,5.8,5.7517,5.8458,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-07-23 00:00:00,2023-07-23 08:00:00,9,5.8,5.7517,5.8425,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-09-01 22:00:00,2023-09-02 06:00:00,9,5.8,5.7542,5.8167,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-09-30 23:00:00,2023-10-01 07:00:00,9,5.8,5.7742,5.8333,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-10-03 21:00:00,2023-10-04 05:00:00,9,5.8,5.761,5.8167,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2023-11-10 23:00:00,2023-11-11 07:00:00,9,5.9,5.8817,5.9475,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-03-05 23:00:00,2024-03-06 07:00:00,9,5.9,5.875,5.9383,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-04-13 22:00:00,2024-04-14 06:00:00,9,10.2,10.1758,10.2383,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-07-12 19:00:00,2024-07-13 03:00:00,9,10.1,10.0508,10.1475,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-10-22 00:00:00,2024-10-22 08:00:00,9,10.1,10.0617,10.1225,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-10-22 19:00:00,2024-10-23 03:00:00,9,10.1,10.0671,10.1358,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098314940209976158571475636,2024-12-23 02:00:00,2024-12-23 10:00:00,9,10.3,10.2667,10.3469,"Trà Vinh xã Dân Thành, TX Duyên Hải (KK)",South
29098319146067624969113973428,2023-03-02 13:00:00,2023-03-02 21:00:00,9,1.2,1.21,1.2117,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",South
29098319146067624969113973428,2023-03-03 09:00:00,2023-03-03 17:00:00,9,1.2,1.21,1.2108,"Trà Vinh xã Đông Hải, huyện Duyên Hải (KK)",South
29996239538320865599553202177,2023-04-27 11:00:00,2023-04-27 19:00:00,9,0.3,0.2583,0.3242,Tây Ninh Thị xã Trảng Bàng (KK),South
29996239538320865599553202177,2023-05-24 05:00:00,2023-05-24 13:00:00,9,0.3,0.2617,0.3492,Tây Ninh Thị xã Trảng Bàng (KK),South
29996239538320865599553202177,2023-06-01 18:00:00,2023-06-02 02:00:00,9,0.3,0.2558,0.3233,Tây Ninh Thị xã Trảng Bàng (KK),South
29544533341424688633522251105,2024-03-11 22:00:00,2024-03-12 05:00:00,8,0.1,0.0501,0.0822,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-13 14:00:00,2024-03-13 21:00:00,8,0.1,0.0535,0.1001,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-15 01:00:00,2024-03-15 08:00:00,8,0.1,0.0522,0.144,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-20 09:00:00,2024-03-20 16:00:00,8,0.1,0.0584,0.1184,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-21 18:00:00,2024-03-22 01:00:00,8,0.0,0.0183,0.0479,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-26 19:00:00,2024-03-27 02:00:00,8,0.1,0.0639,0.1459,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-27 19:00:00,2024-03-28 02:00:00,8,0.1,0.0629,0.1489,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-03-30 06:00:00,2024-03-30 13:00:00,8,0.0,0.0311,0.0495,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-04-06 09:00:00,2024-04-06 16:00:00,8,0.2,0.1509,0.2216,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-05-02 20:00:00,2024-05-03 03:00:00,8,0.1,0.0514,0.1289,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29544533341424688633522251105,2024-05-05 09:00:00,2024-05-05 16:00:00,8,0.1,0.057,0.0834,Gia Lai KCN Trà Đa - Tp Pleiku (KK),Central
29518852005686198968139908531,2023-06-05 02:00:00,2023-06-05 09:00:00,8,11.3,11.3005,11.3428,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2023-06-12 06:00:00,2023-06-12 13:00:00,8,11.3,11.2784,11.3478,Quảng Ninh Gần KCN Cái Lân (KK),North
29518852005686198968139908531,2023-09-14 20:00:00,2023-09-15 03:00:00,8,0.0,0.0203,0.0224,Quảng Ninh Gần KCN Cái Lân (KK),North
29518872592252585279589451187,2023-06-07 13:00:00,2023-06-07 20:00:00,8,11.7,11.6627,11.7497,Quảng Ninh Km11 - Minh Thành (KK),North
29518872592252585279589451187,2023-09-15 17:00:00,2023-09-16 00:00:00,8,0.4,0.3556,0.4355,Quảng Ninh Km11 - Minh Thành (KK),North
29518872592252585279589451187,2024-02-26 21:00:00,2024-02-27 04:00:00,8,1.2,1.1848,1.2438,Quảng Ninh Km11 - Minh Thành (KK),North
28602897318711027016899843809,2024-01-22 09:00:00,2024-01-22 16:00:00,8,0.1,0.0588,0.061,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-03-09 02:00:00,2024-03-09 09:00:00,8,0.1,0.0586,0.1262,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-08 01:00:00,2024-10-08 08:00:00,8,1.2,1.2001,1.2268,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-10-27 09:00:00,2024-10-27 16:00:00,8,1.4,1.3933,1.4334,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-12 00:00:00,2024-11-12 07:00:00,8,0.0,0.0361,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-11-18 07:00:00,2024-11-18 14:00:00,8,0.0,0.036,0.0363,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28602897318711027016899843809,2024-12-12 11:00:00,2024-12-12 18:00:00,8,0.0,0.0199,0.0364,Quảng Ninh Nhà máy tuyển than Nam Cầu Trắng - Hạ Long (KK),North
28599103930259709512833128161,2025-04-23 12:00:00,2025-04-23 19:00:00,8,0.4,0.3908,0.4417,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-04-24 00:00:00,2025-04-24 07:00:00,8,0.3,0.2658,0.3442,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-04-30 16:00:00,2025-04-30 23:00:00,8,0.2,0.1592,0.2475,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-01 21:00:00,2025-05-02 04:00:00,8,0.2,0.1683,0.2042,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-11 14:00:00,2025-05-11 21:00:00,8,0.3,0.2517,0.3458,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-13 19:00:00,2025-05-14 02:00:00,8,0.3,0.3183,0.3475,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-16 22:00:00,2025-05-17 05:00:00,8,0.1,0.1242,0.1358,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
28599103930259709512833128161,2025-05-21 06:00:00,2025-05-21 13:00:00,8,0.5,0.4533,0.5333,Quảng Ninh Phường Cẩm Thịnh - Cẩm Phả (KK),North
29518839738601389925132404147,2023-02-06 12:00:00,2023-02-06 19:00:00,8,0.0,0.0103,0.0106,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-04-21 01:00:00,2024-04-21 08:00:00,8,0.0,0.0082,0.0084,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-15 14:00:00,2024-12-15 21:00:00,8,6.2,6.1583,6.1678,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
29518839738601389925132404147,2024-12-22 00:00:00,2024-12-22 07:00:00,8,6.2,6.1579,6.1676,"Quảng Ninh Trung tâm văn hóa thể thao Cẩm Phả, đường Trần Phú, phường Cẩm Trung (KK)",North
30991938797551443885460120607,2023-05-20 00:00:00,2023-05-20 07:00:00,8,0.0,0.0183,0.0483,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-01 16:00:00,2023-06-01 23:00:00,8,0.1,0.14,0.14,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-18 09:00:00,2023-06-18 16:00:00,8,0.0,0.0033,0.0225,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-06-24 00:00:00,2023-06-24 07:00:00,8,0.0,0.0125,0.0267,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-10 09:00:00,2023-07-10 16:00:00,8,0.0,0.0017,0.0217,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-12 11:00:00,2023-07-12 18:00:00,8,0.0,0.0017,0.0437,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-07-22 11:00:00,2023-07-22 18:00:00,8,0.0,0.0008,0.0208,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-04 11:00:00,2023-08-04 18:00:00,8,0.0,0.0025,0.02,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-19 09:00:00,2023-08-19 16:00:00,8,0.0,0.0075,0.0167,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-08-21 12:00:00,2023-08-21 19:00:00,8,0.1,0.0608,0.1442,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-09-06 12:00:00,2023-09-06 19:00:00,8,0.0,0.0017,0.01,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-09-18 14:00:00,2023-09-18 21:00:00,8,0.0,0.0017,0.025,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-10-07 10:00:00,2023-10-07 17:00:00,8,0.0,0.0008,0.0092,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-10-14 20:00:00,2023-10-15 03:00:00,8,0.0,0.0025,0.0083,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-10-22 13:00:00,2023-10-22 20:00:00,8,0.0,0.0017,0.0133,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-02 13:00:00,2023-11-02 20:00:00,8,0.0,0.0008,0.0158,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-06 13:00:00,2023-11-06 20:00:00,8,0.0,0.0008,0.0092,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-08 12:00:00,2023-11-08 19:00:00,8,0.0,0.0008,0.0067,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-12 14:00:00,2023-11-12 21:00:00,8,0.0,0.0008,0.0117,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-11-18 12:00:00,2023-11-18 19:00:00,8,0.0,0.0008,0.01,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-06 12:00:00,2023-12-06 19:00:00,8,0.0,0.0008,0.005,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
30991938797551443885460120607,2023-12-29 14:00:00,2023-12-29 21:00:00,8,0.0,0.0008,0.0125,"Sóc Trăng Sở TNMT - 16 Hùng Vương, P.6, Tp. Sóc Trăng (KK)",South
29203727697074312726675247132,2023-04-19 20:00:00,2023-04-20 03:00:00,8,0.3,0.2642,0.3433,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2023-04-20 21:00:00,2023-04-21 04:00:00,8,0.4,0.4167,0.4467,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-01 23:00:00,2024-01-02 06:00:00,8,0.5,0.4933,0.5342,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-11 17:00:00,2024-01-12 00:00:00,8,0.5,0.455,0.5225,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-17 08:00:00,2024-01-17 15:00:00,8,0.2,0.155,0.2442,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-21 14:00:00,2024-01-21 21:00:00,8,0.3,0.2583,0.3458,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
29203727697074312726675247132,2024-01-23 11:00:00,2024-01-23 18:00:00,8,0.4,0.3592,0.43,"Thái Bình xã Thái Thọ, huyện Thái Thụy (KK)",North
